date,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2020-09-28,DEU,Europe,Germany,285332.0,1192.0,1856.429,9460.0,3.0,10.571,3420.896,14.291,22.257,113.418,0.036,0.127,1.15,353.0,4.232,,,,,781.0,9.364,,,,,172465.0,2.056,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-09-29,DEU,Europe,Germany,287421.0,2089.0,1894.714,9471.0,11.0,10.714,3445.942,25.045,22.716,113.55,0.132,0.128,1.16,352.0,4.22,,,,,793.0,9.507,,,,,170605.0,2.033,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-09-30,DEU,Europe,Germany,289219.0,1798.0,1898.857,9488.0,17.0,11.286,3467.498,21.557,22.766,113.753,0.204,0.135,1.16,355.0,4.256,,,,,822.0,9.855,,,,,168745.0,2.011,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-01,DEU,Europe,Germany,291722.0,2503.0,1950.286,9500.0,12.0,10.286,3497.507,30.009,23.382,113.897,0.144,0.123,1.17,362.0,4.34,,,,,834.0,9.999,,,,,166885.0,1.989,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-02,DEU,Europe,Germany,294395.0,2673.0,2024.571,9508.0,8.0,9.286,3529.554,32.047,24.273,113.993,0.096,0.111,1.2,373.0,4.472,,,,,827.0,9.915,,,,,165024.0,1.967,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-03,DEU,Europe,Germany,296958.0,2563.0,2032.571,9527.0,19.0,10.714,3560.282,30.728,24.369,114.221,0.228,0.128,1.22,403.0,4.832,,,,,849.0,10.179,,,,,163164.0,1.945,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-04,DEU,Europe,Germany,299237.0,2279.0,2156.714,9529.0,2.0,10.286,3587.606,27.323,25.857,114.245,0.024,0.123,1.26,424.0,5.083,,,,,879.0,10.538,17998083.0,,214.517,,161304.0,1.923,0.018,55.6,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-6902.2,-0.94,3.54,-82.7517043395813
2020-10-05,DEU,Europe,Germany,300619.0,1382.0,2183.857,9534.0,5.0,10.571,3604.175,16.569,26.183,114.305,0.06,0.127,1.29,446.0,5.347,,,,,889.0,10.658,,,,,163138.0,1.944,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-06,DEU,Europe,Germany,303258.0,2639.0,2262.429,9546.0,12.0,10.714,3635.814,31.639,27.125,114.449,0.144,0.128,1.33,449.0,5.383,,,,,958.0,11.486,,,,,164972.0,1.966,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-07,DEU,Europe,Germany,306086.0,2828.0,2409.571,9562.0,16.0,10.571,3669.72,33.905,28.889,114.641,0.192,0.127,1.36,470.0,5.635,,,,,1066.0,12.78,,,,,166806.0,1.988,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-08,DEU,Europe,Germany,310144.0,4058.0,2631.714,9578.0,16.0,11.143,3718.372,48.652,31.552,114.832,0.192,0.134,1.4,487.0,5.839,,,,,1208.0,14.483,,,,,168639.0,2.01,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-09,DEU,Europe,Germany,314660.0,4516.0,2895.0,9589.0,11.0,11.571,3772.515,54.143,34.709,114.964,0.132,0.139,1.42,510.0,6.114,,,,,1346.0,16.137,,,,,170473.0,2.032,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-10,DEU,Europe,Germany,319381.0,4721.0,3203.286,9604.0,15.0,11.0,3829.116,56.601,38.405,115.144,0.18,0.132,1.44,531.0,6.366,,,,,1479.0,17.732,,,,,172307.0,2.054,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-11,DEU,Europe,Germany,322864.0,3483.0,3375.286,9615.0,11.0,12.286,3870.874,41.758,40.467,115.276,0.132,0.147,1.44,545.0,6.534,,,,,1557.0,18.667,19217071.0,,229.046,,174141.0,2.076,0.025,40.0,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-7086.1,-0.94,-1.04,-84.9565141723953
2020-10-12,DEU,Europe,Germany,325331.0,2467.0,3530.286,9621.0,6.0,12.429,3900.451,29.577,42.325,115.348,0.072,0.149,1.45,590.0,7.074,,,,,1614.0,19.351,,,,,175475.0,2.091,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-13,DEU,Europe,Germany,329453.0,4122.0,3742.143,9634.0,13.0,12.571,3949.871,49.419,44.865,115.504,0.156,0.151,1.47,618.0,7.409,,,,,1727.0,20.705,,,,,176809.0,2.107,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-14,DEU,Europe,Germany,334585.0,5132.0,4071.286,9677.0,43.0,16.429,4011.399,61.528,48.811,116.019,0.516,0.197,1.49,602.0,7.217,,,,,1784.0,21.389,,,,,178143.0,2.123,,,tests performed,,,,,,,,,,,,,,49.54,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-15,DEU,Europe,Germany,341223.0,6638.0,4439.857,9710.0,33.0,18.857,4090.983,79.584,53.23,116.415,0.396,0.226,1.51,655.0,7.853,,,,,1891.0,22.672,,,,,179477.0,2.139,,,tests performed,,,,,,,,,,,,,,58.8,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-16,DEU,Europe,Germany,348557.0,7334.0,4842.429,9734.0,24.0,20.714,4178.912,87.929,58.057,116.703,0.288,0.248,1.51,690.0,8.273,,,,,2027.0,24.302,,,,,180811.0,2.155,,,tests performed,,,,,,,,,,,,,,58.8,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-17,DEU,Europe,Germany,356387.0,7830.0,5286.571,9767.0,33.0,23.286,4272.787,93.875,63.382,117.098,0.396,0.279,1.51,731.0,8.764,,,,,2179.0,26.124,,,,,182145.0,2.171,,,tests performed,,,,,,,,,,,,,,58.8,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-18,DEU,Europe,Germany,361974.0,5587.0,5587.143,9777.0,10.0,23.143,4339.771,66.984,66.985,117.218,0.12,0.277,1.5,769.0,9.22,,,,,2262.0,27.12,20501420.0,,244.354,,183478.0,2.187,0.036,27.8,tests performed,,,,,,,,,,,,,,58.8,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-6920.8,-0.9,0.94,-82.9747030502411
2020-10-19,DEU,Europe,Germany,366299.0,4325.0,5852.571,9789.0,12.0,24.0,4391.624,51.853,70.168,117.362,0.144,0.288,1.5,851.0,10.203,,,,,2363.0,28.33,,,,,186766.0,2.226,,,tests performed,,,,,,,,,,,,,,58.8,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-20,DEU,Europe,Germany,373167.0,6868.0,6244.857,9836.0,47.0,28.857,4473.966,82.342,74.871,117.926,0.563,0.346,1.51,879.0,10.538,,,,,2527.0,30.297,,,,,190055.0,2.265,,,tests performed,,,,,,,,,,,,,,58.8,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-21,DEU,Europe,Germany,380762.0,7595.0,6596.714,9875.0,39.0,28.286,4565.023,91.058,79.089,118.393,0.468,0.339,1.53,943.0,11.306,,,,,2791.0,33.462,,,,,193343.0,2.304,,,tests performed,,,,,,,,,,,,,,58.8,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-22,DEU,Europe,Germany,392049.0,11287.0,7260.857,9905.0,30.0,27.857,4700.345,135.322,87.052,118.753,0.36,0.334,1.55,1030.0,12.349,,,,,3093.0,37.083,,,,,196631.0,2.344,,,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-23,DEU,Europe,Germany,403291.0,11242.0,7819.143,9954.0,49.0,31.429,4835.128,134.782,93.745,119.34,0.587,0.377,1.56,1121.0,13.44,,,,,3399.0,40.751,,,,,199919.0,2.383,,,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-24,DEU,Europe,Germany,418005.0,14714.0,8802.571,10003.0,49.0,33.714,5011.536,176.409,105.536,119.928,0.587,0.404,1.57,1200.0,14.387,,,,,3696.0,44.312,,,,,203207.0,2.422,,,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-25,DEU,Europe,Germany,429181.0,11176.0,9601.0,10032.0,29.0,36.429,5145.527,133.991,115.108,120.275,0.348,0.437,1.55,1294.0,15.514,,,,,3973.0,47.633,21946883.0,,261.582,,206495.0,2.461,0.055,18.2,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-5935.5,-0.76,5.6,-71.1617659742669
2020-10-26,DEU,Europe,Germany,437866.0,8685.0,10223.857,10056.0,24.0,38.143,5249.653,104.126,122.576,120.563,0.288,0.457,1.53,1360.0,16.305,,,,,4162.0,49.899,,,,,210954.0,2.514,,,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-27,DEU,Europe,Germany,449275.0,11409.0,10872.571,10098.0,42.0,37.429,5386.438,136.785,130.353,121.067,0.504,0.449,1.5,1468.0,17.6,,,,,4498.0,53.927,,,,,215414.0,2.567,,,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-28,DEU,Europe,Germany,464239.0,14964.0,11925.286,10183.0,85.0,44.0,5565.844,179.406,142.974,122.086,1.019,0.528,1.48,1569.0,18.811,,,,,4849.0,58.136,,,,,219874.0,2.621,,,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-29,DEU,Europe,Germany,481013.0,16774.0,12709.143,10272.0,89.0,52.429,5766.95,201.106,152.372,123.153,1.067,0.629,1.45,1696.0,20.334,,,,,5129.0,61.492,,,,,224334.0,2.674,,,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-30,DEU,Europe,Germany,499694.0,18681.0,13771.857,10349.0,77.0,56.429,5990.92,223.97,165.113,124.076,0.923,0.677,1.42,1839.0,22.048,,,,,5374.0,64.43,,,,,228794.0,2.727,,,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-10-31,DEU,Europe,Germany,518753.0,19059.0,14392.571,10452.0,103.0,64.143,6219.422,228.502,172.555,125.311,1.235,0.769,1.39,1944.0,23.307,,,,,5662.0,67.883,,,,,233253.0,2.78,,,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-01,DEU,Europe,Germany,532930.0,14177.0,14821.286,10481.0,29.0,64.143,6389.393,169.971,177.695,125.659,0.348,0.769,1.36,2061.0,24.71,,,,,5828.0,69.873,23610875.0,,281.415,,237713.0,2.833,0.071,14.1,tests performed,,,,,,,,,,,,,,60.65,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-4874.0,-0.61,6.06,-58.4352535352669
2020-11-02,DEU,Europe,Germany,545027.0,12097.0,15308.714,10530.0,49.0,67.714,6534.426,145.033,183.539,126.246,0.587,0.812,1.34,2243.0,26.892,,,,,5994.0,71.863,,,,,237116.0,2.826,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-03,DEU,Europe,Germany,560379.0,15352.0,15872.0,10661.0,131.0,80.429,6718.484,184.058,190.292,127.817,1.571,0.964,1.31,2380.0,28.534,,,,,6236.0,74.765,,,,,236519.0,2.819,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-04,DEU,Europe,Germany,577593.0,17214.0,16193.429,10812.0,151.0,89.857,6924.865,206.382,194.146,129.627,1.81,1.077,1.27,2546.0,30.524,,,,,6479.0,77.678,,,,,235922.0,2.812,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-05,DEU,Europe,Germany,597583.0,19990.0,16652.857,10930.0,118.0,94.0,7164.529,239.664,199.654,131.042,1.415,1.127,1.24,2653.0,31.807,,,,,6625.0,79.428,,,,,235324.0,2.805,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-06,DEU,Europe,Germany,619089.0,21506.0,17056.429,11096.0,166.0,106.714,7422.368,257.839,204.493,133.032,1.99,1.279,1.22,2753.0,33.006,,,,,6805.0,81.586,,,,,234727.0,2.798,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-07,DEU,Europe,Germany,642488.0,23399.0,17676.429,11226.0,130.0,110.571,7702.903,280.535,211.926,134.591,1.559,1.326,1.21,2839.0,34.037,,,,,6865.0,82.306,,,,,234130.0,2.791,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-08,DEU,Europe,Germany,658505.0,16017.0,17939.286,11289.0,63.0,115.429,7894.934,192.031,215.077,135.346,0.755,1.384,1.19,2905.0,34.829,,,,,6892.0,82.629,25245604.0,,300.899,,233533.0,2.783,0.079,12.7,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-3813.5,-0.46,5.91,-45.7207302742594
2020-11-09,DEU,Europe,Germany,671868.0,13363.0,18120.143,11352.0,63.0,117.429,8055.145,160.211,217.246,136.101,0.755,1.408,1.17,3007.0,36.051,,,,,6915.0,82.905,,,,,230119.0,2.743,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-10,DEU,Europe,Germany,687200.0,15332.0,18117.286,11506.0,154.0,120.714,8238.963,183.818,217.211,137.947,1.846,1.447,1.15,3058.0,36.663,,,,,6914.0,82.893,,,,,226705.0,2.702,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-11,DEU,Europe,Germany,705687.0,18487.0,18299.143,11767.0,261.0,136.429,8460.607,221.644,219.392,141.077,3.129,1.636,1.12,3124.0,37.454,,,,,6914.0,82.893,,,,,223291.0,2.661,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-12,DEU,Europe,Germany,727553.0,21866.0,18567.143,11982.0,215.0,150.286,8722.762,262.155,222.605,143.654,2.578,1.802,1.1,3185.0,38.186,,,,,7052.0,84.548,,,,,219878.0,2.621,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-13,DEU,Europe,Germany,751095.0,23542.0,18858.0,12200.0,218.0,157.714,9005.012,282.249,226.092,146.268,2.614,1.891,1.09,3298.0,39.54,,,,,7255.0,86.981,,,,,216464.0,2.58,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-14,DEU,Europe,Germany,773556.0,22461.0,18724.0,12378.0,178.0,164.571,9274.301,269.289,224.485,148.402,2.134,1.973,1.08,3324.0,39.852,,,,,7437.0,89.164,,,,,213050.0,2.539,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-15,DEU,Europe,Germany,790503.0,16947.0,18856.857,12485.0,107.0,170.857,9477.481,203.181,226.078,149.685,1.283,2.048,1.07,3385.0,40.583,,,,,7632.0,91.501,26713058.0,,318.39,,209636.0,2.499,0.088,11.4,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-2082.4,-0.25,9.62,-24.9662642515059
2020-11-16,DEU,Europe,Germany,801327.0,10824.0,18494.143,12547.0,62.0,170.714,9607.252,129.771,221.73,150.428,0.743,2.047,1.05,3435.0,41.183,,,,,7624.0,91.405,,,,,208263.0,2.482,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-17,DEU,Europe,Germany,815746.0,14419.0,18363.714,12814.0,267.0,186.857,9780.124,172.872,220.166,153.629,3.201,2.24,1.04,3517.0,42.166,,,,,7760.0,93.036,,,,,206889.0,2.466,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-18,DEU,Europe,Germany,833307.0,17561.0,18231.429,13119.0,305.0,193.143,9990.666,210.542,218.58,157.286,3.657,2.316,1.03,3561.0,42.693,,,,,8074.0,96.801,,,,,205515.0,2.45,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-19,DEU,Europe,Germany,855916.0,22609.0,18337.571,13370.0,251.0,198.286,10261.729,271.063,219.852,160.295,3.009,2.377,1.03,3593.0,43.077,,,,,8116.0,97.304,,,,,204142.0,2.433,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-20,DEU,Europe,Germany,879564.0,23648.0,18352.714,13630.0,260.0,204.286,10545.249,283.52,220.034,163.412,3.117,2.449,1.03,3615.0,43.341,,,,,8160.0,97.832,,,,,202768.0,2.417,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-21,DEU,Europe,Germany,902528.0,22964.0,18424.571,13884.0,254.0,215.143,10820.569,275.319,220.895,166.458,3.045,2.579,1.02,3632.0,43.545,,,,,8224.0,98.599,,,,,201394.0,2.4,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-22,DEU,Europe,Germany,918269.0,15741.0,18252.286,14022.0,138.0,219.571,11009.29,188.722,218.83,168.112,1.655,2.632,1.02,3709.0,44.468,,,,,8123.0,97.388,28113203.0,,335.078,,200021.0,2.384,0.094,10.6,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-70.1000000000007,-0.01,11.08,-0.840441377271697
2020-11-23,DEU,Europe,Germany,929133.0,10864.0,18258.0,14112.0,90.0,223.571,11139.541,130.25,218.898,169.191,1.079,2.68,1.01,3740.0,44.84,,,,,8174.0,98.0,,,,,199632.0,2.379,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-24,DEU,Europe,Germany,942687.0,13554.0,18134.429,14361.0,249.0,221.0,11302.042,162.501,217.417,172.177,2.985,2.65,1.01,3767.0,45.163,,,,,8269.0,99.139,,,,,199244.0,2.375,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-25,DEU,Europe,Germany,961320.0,18633.0,18287.571,14771.0,410.0,236.0,11525.437,223.394,219.253,177.092,4.916,2.829,1.01,3778.0,45.295,,,,,8179.0,98.059,,,,,198856.0,2.37,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-26,DEU,Europe,Germany,983588.0,22268.0,18238.857,15160.0,389.0,255.714,11792.412,266.975,218.669,181.756,4.664,3.066,1.0,3826.0,45.871,,,,,8334.0,99.918,,,,,198467.0,2.366,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-27,DEU,Europe,Germany,1006394.0,22806.0,18118.571,15586.0,426.0,279.429,12065.837,273.425,217.227,186.863,5.107,3.35,1.0,3855.0,46.218,,,,,8320.0,99.75,,,,,198079.0,2.361,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-28,DEU,Europe,Germany,1028089.0,21695.0,17937.286,15965.0,379.0,297.286,12325.942,260.105,215.053,191.407,4.544,3.564,1.0,3888.0,46.614,,,,,8304.0,99.558,,,,,197691.0,2.356,,,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-11-29,DEU,Europe,Germany,1042700.0,14611.0,17775.857,16123.0,158.0,300.143,12501.116,175.174,213.118,193.302,1.894,3.598,1.0,3899.0,46.746,,,,,8404.0,100.757,29494320.0,,351.539,,197302.0,2.352,0.093,10.8,tests performed,,,,,,,,,,,,,,62.04,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,2916.0,0.33,16.3,34.9604430260234
2020-11-30,DEU,Europe,Germany,1053869.0,11169.0,17819.429,16248.0,125.0,305.143,12635.023,133.907,213.64,194.8,1.499,3.658,1.01,3926.0,47.07,,,,,8398.0,100.685,,,,,197602.0,2.355,,,tests performed,,,,,,,,,,,,,,67.59,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-12-01,DEU,Europe,Germany,1067473.0,13604.0,17826.571,16636.0,388.0,325.0,12798.124,163.101,213.726,199.452,4.652,3.896,1.01,3921.0,47.01,,,,,8375.0,100.409,,,,,197901.0,2.359,,,tests performed,,,,,,,,,,,,,,67.59,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-12-02,DEU,Europe,Germany,1084743.0,17270.0,17631.857,17123.0,487.0,336.0,13005.177,207.053,211.391,205.291,5.839,4.028,1.01,3958.0,47.453,,,,,8497.0,101.872,,,,,198201.0,2.362,,,tests performed,,,,,,,,,,,,,,67.59,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
